bodypart,Modality,Laterality,RecID,Recommendable
Upper Extr. 3rd Order Arteries,CT,Right,6459,CTA Upper Extremity Right
Upper Extr. 3rd Order Arteries,CT,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,CT,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,CTA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,CTA,Left,6458,CTA Upper Extremity Left
Upper Extr. 3rd Order Arteries,CTA,Right,6459,CTA Upper Extremity Right
Upper Extr. 3rd Order Arteries,CTA,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,CTA,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MR,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MR,Left,6542,MRA Upper Extremity Left
Upper Extr. 3rd Order Arteries,MR,Right,6543,MRA Upper Extremity Right
Upper Extr. 3rd Order Arteries,MR,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MR,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRA,Left,6542,MRA Upper Extremity Left
Upper Extr. 3rd Order Arteries,MRA,Right,6543,MRA Upper Extremity Right
Upper Extr. 3rd Order Arteries,MRA,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRA,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRI,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRI,Left,6542,MRA Upper Extremity Left
Upper Extr. 3rd Order Arteries,MRI,Right,6543,MRA Upper Extremity Right
Upper Extr. 3rd Order Arteries,MRI,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRI,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRI - Flow Mapping,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRI - Flow Mapping,Left,6542,MRA Upper Extremity Left
Upper Extr. 3rd Order Arteries,MRI - Flow Mapping,Right,6543,MRA Upper Extremity Right
Upper Extr. 3rd Order Arteries,MRI - Flow Mapping,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRI - Flow Mapping,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRI - Functional,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRI - Functional,Left,6542,MRA Upper Extremity Left
Upper Extr. 3rd Order Arteries,MRI - Functional,Right,6543,MRA Upper Extremity Right
Upper Extr. 3rd Order Arteries,MRI - Functional,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,MRI - Functional,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,Spectroscopy,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,Spectroscopy,Left,6542,MRA Upper Extremity Left
Upper Extr. 3rd Order Arteries,Spectroscopy,Right,6543,MRA Upper Extremity Right
Upper Extr. 3rd Order Arteries,Spectroscopy,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,Spectroscopy,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US,Left,6588,US Upper Extremity Artery Left
Upper Extr. 3rd Order Arteries,US,Right,6589,US Upper Extremity Artery Right
Upper Extr. 3rd Order Arteries,US,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US - Duplex,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US - Duplex,Left,6588,US Upper Extremity Artery Left
Upper Extr. 3rd Order Arteries,US - Duplex,Right,6589,US Upper Extremity Artery Right
Upper Extr. 3rd Order Arteries,US - Duplex,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US - Duplex,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US • Transcranial,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US • Transcranial,Left,6588,US Upper Extremity Artery Left
Upper Extr. 3rd Order Arteries,US • Transcranial,Right,6589,US Upper Extremity Artery Right
Upper Extr. 3rd Order Arteries,US • Transcranial,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US • Transcranial,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US • Transrectal,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US • Transrectal,Left,6588,US Upper Extremity Artery Left
Upper Extr. 3rd Order Arteries,US • Transrectal,Right,6589,US Upper Extremity Artery Right
Upper Extr. 3rd Order Arteries,US • Transrectal,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US • Transrectal,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US Duplex,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US Duplex,Left,6588,US Upper Extremity Artery Left
Upper Extr. 3rd Order Arteries,US Duplex,Right,6589,US Upper Extremity Artery Right
Upper Extr. 3rd Order Arteries,US Duplex,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,US Duplex,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,Vascular Lab,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,Vascular Lab,Left,6588,US Upper Extremity Artery Left
Upper Extr. 3rd Order Arteries,Vascular Lab,Right,6589,US Upper Extremity Artery Right
Upper Extr. 3rd Order Arteries,Vascular Lab,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. 3rd Order Arteries,Vascular Lab,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Calcium Scoring,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Calcium Scoring,Left,6458,CTA Upper Extremity Left
Upper Extr. Additional Arteries,Calcium Scoring,Right,6459,CTA Upper Extremity Right
Upper Extr. Additional Arteries,Calcium Scoring,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Calcium Scoring,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Conventional Tomography,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Conventional Tomography,Left,6458,CTA Upper Extremity Left
Upper Extr. Additional Arteries,Conventional Tomography,Right,6459,CTA Upper Extremity Right
Upper Extr. Additional Arteries,Conventional Tomography,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Conventional Tomography,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,CT,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,CT,Left,6458,CTA Upper Extremity Left
Upper Extr. Additional Arteries,CT,Right,6459,CTA Upper Extremity Right
Upper Extr. Additional Arteries,CT,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,CT,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,CTA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,CTA,Left,6458,CTA Upper Extremity Left
Upper Extr. Additional Arteries,CTA,Right,6459,CTA Upper Extremity Right
Upper Extr. Additional Arteries,CTA,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,CTA,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MR,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MR,Left,6542,MRA Upper Extremity Left
Upper Extr. Additional Arteries,MR,Right,6543,MRA Upper Extremity Right
Upper Extr. Additional Arteries,MR,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MR,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRA,Left,6542,MRA Upper Extremity Left
Upper Extr. Additional Arteries,MRA,Right,6543,MRA Upper Extremity Right
Upper Extr. Additional Arteries,MRA,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRA,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRI,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRI,Left,6542,MRA Upper Extremity Left
Upper Extr. Additional Arteries,MRI,Right,6543,MRA Upper Extremity Right
Upper Extr. Additional Arteries,MRI,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRI,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRI - Flow Mapping,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRI - Flow Mapping,Left,6542,MRA Upper Extremity Left
Upper Extr. Additional Arteries,MRI - Flow Mapping,Right,6543,MRA Upper Extremity Right
Upper Extr. Additional Arteries,MRI - Flow Mapping,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRI - Flow Mapping,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRI - Functional,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRI - Functional,Left,6542,MRA Upper Extremity Left
Upper Extr. Additional Arteries,MRI - Functional,Right,6543,MRA Upper Extremity Right
Upper Extr. Additional Arteries,MRI - Functional,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,MRI - Functional,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Spectroscopy,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Spectroscopy,Left,6542,MRA Upper Extremity Left
Upper Extr. Additional Arteries,Spectroscopy,Right,6543,MRA Upper Extremity Right
Upper Extr. Additional Arteries,Spectroscopy,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Spectroscopy,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US,Left,6588,US Upper Extremity Artery Left
Upper Extr. Additional Arteries,US,Right,6589,US Upper Extremity Artery Right
Upper Extr. Additional Arteries,US,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US - Duplex,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US - Duplex,Left,6588,US Upper Extremity Artery Left
Upper Extr. Additional Arteries,US - Duplex,Right,6589,US Upper Extremity Artery Right
Upper Extr. Additional Arteries,US - Duplex,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US - Duplex,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US • Transcranial,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US • Transcranial,Left,6588,US Upper Extremity Artery Left
Upper Extr. Additional Arteries,US • Transcranial,Right,6589,US Upper Extremity Artery Right
Upper Extr. Additional Arteries,US • Transcranial,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US • Transcranial,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US • Transrectal,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US • Transrectal,Left,6588,US Upper Extremity Artery Left
Upper Extr. Additional Arteries,US • Transrectal,Right,6589,US Upper Extremity Artery Right
Upper Extr. Additional Arteries,US • Transrectal,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US • Transrectal,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US Duplex,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US Duplex,Left,6588,US Upper Extremity Artery Left
Upper Extr. Additional Arteries,US Duplex,Right,6589,US Upper Extremity Artery Right
Upper Extr. Additional Arteries,US Duplex,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,US Duplex,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Vascular Lab,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Vascular Lab,Left,6588,US Upper Extremity Artery Left
Upper Extr. Additional Arteries,Vascular Lab,Right,6589,US Upper Extremity Artery Right
Upper Extr. Additional Arteries,Vascular Lab,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extr. Additional Arteries,Vascular Lab,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,CTA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,CTA,Left,6458,CTA Upper Extremity Left
Upper Extremity,CTA,Right,6459,CTA Upper Extremity Right
Upper Extremity,CTA,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,CTA,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,MRA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,MRA,Left,6542,MRA Upper Extremity Left
Upper Extremity,MRA,Right,6543,MRA Upper Extremity Right
Upper Extremity,MRA,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,MRA,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US,Left,6588,US Upper Extremity Artery Left
Upper Extremity,US,Right,6589,US Upper Extremity Artery Right
Upper Extremity,US,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US - Duplex,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US - Duplex,Left,6588,US Upper Extremity Artery Left
Upper Extremity,US - Duplex,Right,6589,US Upper Extremity Artery Right
Upper Extremity,US - Duplex,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US - Duplex,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US • Transcranial,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US • Transcranial,Left,6588,US Upper Extremity Artery Left
Upper Extremity,US • Transcranial,Right,6589,US Upper Extremity Artery Right
Upper Extremity,US • Transcranial,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US • Transcranial,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US • Transrectal,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US • Transrectal,Left,6588,US Upper Extremity Artery Left
Upper Extremity,US • Transrectal,Right,6589,US Upper Extremity Artery Right
Upper Extremity,US • Transrectal,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US • Transrectal,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US Duplex,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US Duplex,Left,6588,US Upper Extremity Artery Left
Upper Extremity,US Duplex,Right,6589,US Upper Extremity Artery Right
Upper Extremity,US Duplex,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,US Duplex,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,Vascular Lab,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,Vascular Lab,Left,6588,US Upper Extremity Artery Left
Upper Extremity,Vascular Lab,Right,6589,US Upper Extremity Artery Right
Upper Extremity,Vascular Lab,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity,Vascular Lab,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Calcium Scoring,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Calcium Scoring,Left,6458,CTA Upper Extremity Left
Upper Extremity Arteries,Calcium Scoring,Right,6459,CTA Upper Extremity Right
Upper Extremity Arteries,Calcium Scoring,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Calcium Scoring,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Conventional Tomography,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Conventional Tomography,Left,6458,CTA Upper Extremity Left
Upper Extremity Arteries,Conventional Tomography,Right,6459,CTA Upper Extremity Right
Upper Extremity Arteries,Conventional Tomography,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Conventional Tomography,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,CT,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,CT,Left,6458,CTA Upper Extremity Left
Upper Extremity Arteries,CT,Right,6459,CTA Upper Extremity Right
Upper Extremity Arteries,CT,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,CT,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,CTA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,CTA,Left,6458,CTA Upper Extremity Left
Upper Extremity Arteries,CTA,Right,6459,CTA Upper Extremity Right
Upper Extremity Arteries,CTA,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,CTA,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MR,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MR,Left,6542,MRA Upper Extremity Left
Upper Extremity Arteries,MR,Right,6543,MRA Upper Extremity Right
Upper Extremity Arteries,MR,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MR,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRA,Left,6542,MRA Upper Extremity Left
Upper Extremity Arteries,MRA,Right,6543,MRA Upper Extremity Right
Upper Extremity Arteries,MRA,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRA,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRI,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRI,Left,6542,MRA Upper Extremity Left
Upper Extremity Arteries,MRI,Right,6543,MRA Upper Extremity Right
Upper Extremity Arteries,MRI,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRI,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRI - Flow Mapping,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRI - Flow Mapping,Left,6542,MRA Upper Extremity Left
Upper Extremity Arteries,MRI - Flow Mapping,Right,6543,MRA Upper Extremity Right
Upper Extremity Arteries,MRI - Flow Mapping,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRI - Flow Mapping,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRI - Functional,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRI - Functional,Left,6542,MRA Upper Extremity Left
Upper Extremity Arteries,MRI - Functional,Right,6543,MRA Upper Extremity Right
Upper Extremity Arteries,MRI - Functional,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,MRI - Functional,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Spectroscopy,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Spectroscopy,Left,6542,MRA Upper Extremity Left
Upper Extremity Arteries,Spectroscopy,Right,6543,MRA Upper Extremity Right
Upper Extremity Arteries,Spectroscopy,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Spectroscopy,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US,Left,6588,US Upper Extremity Artery Left
Upper Extremity Arteries,US,Right,6589,US Upper Extremity Artery Right
Upper Extremity Arteries,US,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US - Duplex,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US - Duplex,Left,6588,US Upper Extremity Artery Left
Upper Extremity Arteries,US - Duplex,Right,6589,US Upper Extremity Artery Right
Upper Extremity Arteries,US - Duplex,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US - Duplex,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US • Transcranial,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US • Transcranial,Left,6588,US Upper Extremity Artery Left
Upper Extremity Arteries,US • Transcranial,Right,6589,US Upper Extremity Artery Right
Upper Extremity Arteries,US • Transcranial,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US • Transcranial,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US • Transrectal,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US • Transrectal,Left,6588,US Upper Extremity Artery Left
Upper Extremity Arteries,US • Transrectal,Right,6589,US Upper Extremity Artery Right
Upper Extremity Arteries,US • Transrectal,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US • Transrectal,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US Duplex,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US Duplex,Left,6588,US Upper Extremity Artery Left
Upper Extremity Arteries,US Duplex,Right,6589,US Upper Extremity Artery Right
Upper Extremity Arteries,US Duplex,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,US Duplex,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Vascular Lab,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Vascular Lab,Left,6588,US Upper Extremity Artery Left
Upper Extremity Arteries,Vascular Lab,Right,6589,US Upper Extremity Artery Right
Upper Extremity Arteries,Vascular Lab,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Arteries,Vascular Lab,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,Calcium Scoring,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,Calcium Scoring,Left,6458,CTA Upper Extremity Left
Upper Extremity Vessels,Calcium Scoring,Right,6459,CTA Upper Extremity Right
Upper Extremity Vessels,Calcium Scoring,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,Calcium Scoring,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,Conventional Tomography,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,Conventional Tomography,Left,6458,CTA Upper Extremity Left
Upper Extremity Vessels,Conventional Tomography,Right,6459,CTA Upper Extremity Right
Upper Extremity Vessels,Conventional Tomography,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,Conventional Tomography,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,CT,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,CT,Left,6458,CTA Upper Extremity Left
Upper Extremity Vessels,CT,Right,6459,CTA Upper Extremity Right
Upper Extremity Vessels,CT,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,CT,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,CTA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,CTA,Left,6458,CTA Upper Extremity Left
Upper Extremity Vessels,CTA,Right,6459,CTA Upper Extremity Right
Upper Extremity Vessels,CTA,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,CTA,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,MR,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,MR,Left,6542,MRA Upper Extremity Left
Upper Extremity Vessels,MR,Right,6543,MRA Upper Extremity Right
Upper Extremity Vessels,MR,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,MR,Unspecified,6307,Recommendation for Additional Imaging - Laterality Unspecified
Upper Extremity Vessels,MRA,Bilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
